CustomerID,UserGender,UserAge,YoungAdultFlag,RetireeStatus,Married,Dependents,NumberofDependents,Country,State,LocationCity,AreaCode,Latitude,Longitude,Population,ReferredaFriend,NumberofReferrals,TenureinMonths,Offer,VoiceService,AvgMonthlyLongDistanceCharges,AdditionalLines,ConnectivityType,InternetType,DataUsageAvg,CyberSecuritySvc,CloudStorageSvc,HardwareInsurance,PrioritySupport,VideoSvc_A,VideoSvc_B,AudioSvc,UnlimitedData,Contract,DigitalInvoicing,TransactionMode,MonthlyCharge,TotalCharges,TotalRefunds,TotalExtraDataCharges,TotalLongDistanceCharges,TotalRevenue,CustomerLifetimeValue,ChurnStatus,Month
c07f420e55464246,Male,68,No,No,Yes,No,0,United States,California,Corning,95529,39.11577345,-122.3025202,13898,Yes,2,65,,Yes,52.93073448,Yes,Yes,Fiber Optic,20,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,111.0085278,7339.027645,0.0,0,3433.530934,9628.048268,6136,No,25-Feb
12250d0be1094ab9,Female,50,No,No,No,Yes,0,United States,California,Alpaugh,93562,36.51455252,-120.163739,1287,No,8,32,Offer D,Yes,55.69087766,Yes,Yes,Fiber Optic,1,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,40.83282864,1076.32374,0.0,0,1696.027647,2207.008838,3763,No,25-Feb
bd101ba3cfa14334,Female,35,No,No,Yes,No,0,United States,California,Ontario,91434,34.02507614,-118.1404869,54695,Yes,2,25,,Yes,4.109918305,No,Yes,Fiber Optic,19,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,41.29205056,1059.93296,0.0,0,82.1983661,1114.731871,3410,No,25-Feb
130c7ff1ec794d8f,Female,36,No,No,No,No,1,United States,California,Woodland,95761,38.5081194,-121.3556642,38727,No,8,33,,Yes,47.83483356,No,Yes,,16,No,No,No,No,No,No,No,No,One Year,No,Credit Card,36.75853971,1032.472769,30.37910063,0,1490.552132,1995.79509,3300,No,25-Feb
fb5345fea84b419c,Male,46,No,No,Yes,Yes,0,United States,California,Ranchita,92321,34.10534147,-116.548725,392,Yes,6,72,,Yes,42.66292837,Yes,Yes,Fiber Optic,18,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,105.4018602,7599.550181,4.535842233,0,3071.730843,9642.834901,5574,No,25-Feb
fc78cf4293294fc6,Female,66,No,No,Yes,Yes,0,United States,California,Plymouth,95472,39.85936149,-123.5624756,2646,Yes,2,69,Offer A,Yes,18.70406569,Yes,Yes,Fiber Optic,12,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,101.4937712,7204.055603,0.0,0,1302.768237,8072.567761,5201,No,25-Feb
81bb7f025ce44822,Female,49,No,No,Yes,Yes,2,United States,California,San Francisco,93465,35.33074996,-119.4946855,1148,Yes,1,54,Offer C,Yes,34.81996826,Yes,Yes,Fiber Optic,12,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,46.50521167,2424.098108,0.0,0,1834.095781,3646.828629,5404,No,25-Feb
a5ab326328f0402b,Female,43,No,No,No,No,1,United States,California,Berkeley,95065,37.32922004,-121.8168692,14881,No,6,47,,Yes,28.76661985,No,Yes,DSL,6,No,No,No,No,No,No,No,Yes,One Year,Yes,Credit Card,29.02841174,1250.576928,0.0,4,1306.148087,2125.503964,5411,No,25-Feb
d064eaf730fb401f,Female,20,No,No,No,No,0,United States,California,San Pablo,94678,37.70256014,-122.1787678,54549,No,0,5,Offer D,Yes,21.61861695,No,Yes,Cable,63,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,45.78191768,208.1478716,0.0,0,64.85585086,251.3851055,2235,Yes,25-Feb
989a77036788432b,Female,23,No,No,No,No,2,United States,California,Vallejo,94353,37.42438047,-121.3598806,36368,No,3,37,,Yes,0.518671808,No,No,,53,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,35.64852186,1388.834016,0.0,0,22.82155953,1404.048389,2524,No,25-Feb
f28d1fa8caac4924,Male,55,No,No,Yes,No,1,United States,California,Brownsville,95944,39.63212061,-120.828925,380,Yes,3,71,,Yes,10.0542636,Yes,Yes,Fiber Optic,30,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,113.6959784,8233.926612,0.0,0,716.0816864,8711.314403,6263,No,25-Feb
e11b7a68498c46d8,Male,56,No,No,Yes,No,0,United States,California,Fullerton,91832,33.98390005,-117.9353166,45705,Yes,8,71,,Yes,59.04705264,Yes,Yes,Fiber Optic,22,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,110.0135959,7840.796636,0.0,0,4241.48764,10668.45506,6225,Yes,25-Feb
632ffea1f506468b,Male,43,No,No,No,No,0,United States,California,San Mateo,94403,37.56668477,-122.2829361,32068,No,0,13,,Yes,25.53712756,No,Yes,Fiber Optic,7,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,29.69569906,383.4047211,0.0,0,269.5810672,563.1254325,3651,No,25-Feb
a0b7f342951f4de3,Male,66,No,No,No,No,0,United States,California,San Diego,92759,33.77575525,-117.8798267,44996,No,2,34,,Yes,31.57112179,Yes,Yes,DSL,18,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,93.71105976,3319.966483,0.0,1,1099.826511,4054.27369,2681,No,25-Feb
c83753d8df6940ce,Female,44,No,No,Yes,No,0,United States,California,Sierra Madre,91738,33.63451181,-117.8250482,10983,Yes,2,50,Offer B,Yes,51.36101308,Yes,Yes,Fiber Optic,30,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,101.2342782,5186.274247,9.477411574,0,2586.78817,6901.322282,6010,Yes,25-Feb
fe9a937447cf44a5,Female,42,No,No,No,No,0,United States,California,San Francisco,94128,37.71178878,-122.4161866,40058,No,0,19,,Yes,53.84892798,No,Yes,Fiber Optic,23,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,71.89222268,1247.529183,0.0,0,883.3159317,1836.406471,5147,No,25-Feb
3dec3f68bf654ed1,Male,53,No,No,Yes,Yes,0,United States,California,San Diego,92288,32.93901492,-117.2129426,36339,Yes,6,23,,Yes,36.64950478,No,Yes,Cable,20,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,67.31324316,1599.015362,13.12119152,0,842.93861,2147.853244,2450,No,25-Feb
5f888e5ab1b849b3,Female,46,No,No,No,No,0,United States,California,Orange,92858,33.79663621,-117.7807353,37931,No,0,1,,Yes,46.56092412,No,Yes,Fiber Optic,0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,19.96350607,46.88063189,0.0,0,92.32003803,108.4273239,3472,No,25-Feb
609f6a60574744b4,Female,70,No,No,Yes,No,0,United States,California,Orange,92508,33.47258748,-116.8335827,14176,Yes,3,38,,Yes,53.24773054,Yes,No,,6,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,44.39038463,1422.599994,0.0,0,1928.863789,2708.509187,5623,No,25-Feb
8587396060944d49,Male,73,No,Yes,Yes,No,0,United States,California,Knights Landing,95423,38.31751797,-120.5580083,1411,Yes,2,67,,Yes,58.13856883,Yes,Yes,Fiber Optic,20,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,98.65838324,6744.651636,0.0,0,3940.306397,9371.522567,5232,No,25-Feb
bc632b3ed76e4ab1,Female,41,No,No,Yes,No,0,United States,California,Lemon Grove,90248,34.05656002,-118.4284815,24387,Yes,0,68,Offer A,Yes,71.61511495,Yes,Yes,Fiber Optic,29,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,96.38523763,6614.304959,0.0,0,4926.019667,9898.318071,5783,No,25-Feb
e221ce3cd4494fe2,Female,38,No,No,Yes,No,0,United States,California,Glendale,92322,34.08312078,-117.280191,10731,Yes,4,44,,Yes,3.659271398,No,Yes,DSL,13,Yes,No,No,Yes,Yes,No,No,Yes,One Year,Yes,Credit Card,36.59547437,1548.763296,0.0,0,120.7559561,1629.267267,3113,No,25-Feb
5b0edddb86b741cc,Male,64,No,No,No,No,0,United States,California,Cedarville,95428,38.3287219,-120.582261,1419,No,2,51,,No,10.21542745,No,Yes,Cable,39,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,68.06196508,3436.667924,0.0,0,459.694235,3743.130748,5855,No,25-Feb
0ef96ff3230a410c,Female,30,No,No,Yes,No,0,United States,California,Yorba Linda,92828,34.93810417,-118.2647826,37734,Yes,2,66,,Yes,52.49353921,Yes,Yes,Fiber Optic,29,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,102.7408962,6797.008023,0.0,0,3454.426822,9099.959238,6423,No,25-Feb
e8d102d468894bd2,Female,22,No,No,Yes,No,0,United States,California,Sherman Oaks,92119,32.802959,-117.027095,21866,Yes,1,61,,Yes,10.05255522,No,Yes,Fiber Optic,60,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Two Year,Yes,Credit Card,72.24856938,4253.585756,0.0,0,611.8534755,4661.488073,6395,No,25-Feb
e73856e2c98b4f39,Male,38,No,No,No,No,0,United States,California,San Jose,95239,38.06808573,-120.9395706,11159,No,9,38,,Yes,55.99803083,No,Yes,Fiber Optic,0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,20.81564638,801.9701079,3.426491508,0,2177.257854,2250.048852,2245,No,25-Feb
bf320cb1d4134640,Male,32,No,No,Yes,Yes,3,United States,California,Greenville,95988,40.20794624,-121.0181568,2407,Yes,4,47,,Yes,30.11440264,Yes,Yes,Fiber Optic,55,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,83.78811761,3696.531768,0.0,40,1311.155046,4610.694049,4917,No,25-Feb
6c875d2045bf45a8,Female,69,No,Yes,Yes,No,0,United States,California,Murrieta,92562,33.548869,-117.334165,36149,Yes,9,68,,Yes,30.1589523,Yes,Yes,Fiber Optic,23,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,93.06767713,6427.591203,0.0,0,2007.914837,7766.201094,5807,No,25-Feb
007e0d383efb48c0,Female,58,No,No,No,No,0,United States,California,Nevada City,95965,39.624561,-121.552866,17782,No,0,5,Offer E,Yes,15.38204988,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.7190745,119.6567379,0.0,0,86.07120303,177.0375399,5977,No,25-Feb
9a338546a4c744e5,Male,59,No,No,Yes,No,2,United States,California,Los Angeles,90028,34.01939691,-118.3782712,58214,Yes,8,19,,Yes,45.58530989,No,No,,2,No,No,No,No,No,No,No,No,One Year,No,Credit Card,29.78038272,421.9215908,0.0,0,992.352233,1083.489746,4719,No,25-Feb
bdaf44706bb04568,Male,36,No,No,Yes,No,0,United States,California,Berry Creek,95482,39.12487404,-123.4124174,1093,Yes,4,71,,Yes,19.28741829,Yes,Yes,DSL,21,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,83.59037955,5957.221982,1.200632345,0,1388.049065,6881.387394,4120,No,25-Feb
b81d27299a874547,Male,20,No,No,Yes,Yes,0,United States,California,Gasquet,96077,40.5412852,-122.2347024,571,Yes,3,49,,Yes,13.8289503,No,Yes,Fiber Optic,43,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,87.12976177,4329.683502,0.0,0,680.2324719,4783.171817,5727,No,25-Feb
ddb0c48c19e848f1,Female,37,No,No,No,No,0,United States,California,Willow Creek,95512,39.96807909,-123.3936723,1523,No,2,59,,Yes,40.34760451,Yes,Yes,DSL,48,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,81.21651008,4678.094481,0.0,0,2383.544528,6267.124166,4741,No,25-Feb
d5c2061df3434dfd,Female,60,No,No,Yes,No,0,United States,California,Elk,95967,40.62735166,-121.7259411,224,Yes,0,57,,Yes,51.91090215,No,Yes,Fiber Optic,4,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,85.46096631,4902.154531,0.0,0,2965.888811,6879.413739,5076,No,25-Feb
82cf87458a674002,Female,49,No,No,Yes,No,0,United States,California,Sanger,94130,37.26003098,-120.6982029,28775,Yes,3,45,,Yes,44.19877849,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,22.61945658,1033.613468,0.0,0,1481.836667,2021.504579,5975,No,25-Feb
ec03613350b34d63,Male,42,No,No,No,No,0,United States,California,Berkeley,95273,38.06261643,-120.9734559,11149,No,7,33,Offer D,Yes,48.40040537,No,Yes,Fiber Optic,1,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,36.26319144,941.2195612,0.0,0,1698.790883,2073.746816,2218,No,25-Feb
66c5e4499add47a6,Male,32,No,No,No,No,0,United States,California,Caruthers,93265,36.10495272,-119.0838931,5680,No,0,5,Offer E,Yes,47.05894569,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,20.60909643,103.2155933,0.0,0,273.0736756,285.2647104,3234,No,25-Feb
d412dd16c27e4a62,Male,30,No,No,No,No,0,United States,California,Colfax,95570,38.67408609,-121.1343579,8566,No,3,11,,Yes,26.00699117,No,No,,0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,19.95598279,220.1265551,0.0,0,325.0288743,436.8124713,3519,No,25-Feb
efd5c629f4764c9f,Female,67,No,No,Yes,No,0,United States,California,Downey,90332,33.9380647,-118.0992377,39580,Yes,8,65,Offer A,Yes,21.88878852,Yes,Yes,Fiber Optic,9,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,112.4952154,7345.902918,0.0,0,1425.877887,8296.488176,4695,No,25-Feb
e2b2dfb827a54d0c,Female,60,No,No,Yes,No,0,United States,California,Live Oak,95340,37.20751648,-121.1389234,7895,Yes,0,34,,Yes,7.46016753,No,Yes,Fiber Optic,20,No,Yes,Yes,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,69.7013238,2479.877666,0.0,0,260.0620619,2653.252374,3944,No,25-Feb
f398755e5cfd433c,Male,50,No,No,Yes,Yes,1,United States,California,Villa Park,92881,33.89156926,-117.9987291,6006,Yes,0,24,,Yes,52.34330531,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.27524269,524.5174383,0.0,0,1207.235572,1329.341153,3275,No,25-Feb
96508be002494b6e,Female,54,No,No,No,No,0,United States,California,Fort Irwin,93531,36.2998053,-119.1472389,8473,No,0,10,Offer D,Yes,33.04667645,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.37689956,238.1402554,0.0,0,371.6324304,485.895209,4496,No,25-Feb
94be885a35674ce6,Male,27,No,No,Yes,No,0,United States,California,Mendocino,95598,38.86018691,-120.8070776,2760,Yes,6,45,Offer B,Yes,0.0,No,Yes,,43,No,No,No,No,No,No,No,Yes,Two Year,Yes,Credit Card,41.15819628,1770.911336,0.0,0,0.0,1770.911336,4995,No,25-Feb
9f05b9f3b73649e8,Male,52,No,No,Yes,No,0,United States,California,Rancho Cucamonga,91864,33.25805211,-117.338998,52765,Yes,3,71,,Yes,44.40704974,Yes,Yes,Fiber Optic,28,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Credit Card,89.50892897,6479.129872,3.891349456,0,3158.377168,8580.823301,4488,No,25-Feb
1817bcd601c04a8c,Male,34,No,No,Yes,No,0,United States,California,Maywood,90671,33.85666516,-118.1346833,27584,No,0,9,,Yes,4.521038334,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,23.64273193,212.0881912,0.0,0,42.44784575,240.3867551,5202,No,25-Feb
73abb9a3700744a9,Male,40,No,No,Yes,Yes,0,United States,California,Imperial Beach,91761,33.23029171,-117.5966991,26351,No,0,24,,Yes,53.99172668,No,No,,22,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,61.13392869,1496.987387,0.0,78,1290.326277,2435.396517,3434,No,25-Feb
d2d80fb578c54a51,Female,37,No,No,Yes,Yes,2,United States,California,Modesto,93724,36.71590271,-119.8299389,12680,Yes,8,56,,Yes,49.65756052,Yes,Yes,Fiber Optic,53,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,101.5571811,5684.851873,0.0,17,2776.459299,7553.489242,5962,No,25-Feb
ee4bd452fcdc4b2b,Male,48,No,No,Yes,No,1,United States,California,Raymond,93446,35.99602171,-120.8402859,687,Yes,0,51,,Yes,17.20907266,Yes,Yes,Fiber Optic,10,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,93.41552489,4629.005914,0.0,0,890.2549823,5222.509235,4727,No,25-Feb
fd71925087cd473f,Female,46,No,No,Yes,No,1,United States,California,Richmond,95572,38.08884879,-121.6252223,30343,Yes,1,69,,Yes,64.93040102,Yes,Yes,Fiber Optic,26,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,110.6798482,7578.950452,23.29657959,32,4477.042332,10572.5887,4540,No,25-Feb
c3637655d1b24b88,Male,67,No,No,No,No,0,United States,California,Burney,96125,39.1708783,-120.4231057,4072,No,6,29,Offer C,Yes,51.74098381,Yes,Yes,Fiber Optic,20,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,84.98085155,2447.79415,1.831551994,0,1517.381009,3457.549938,2324,No,25-Feb
cf9d90af16c3494e,Male,62,No,No,Yes,No,0,United States,California,Palm Desert,92148,32.62539988,-117.1161359,28290,Yes,0,64,,Yes,8.061443472,No,Yes,Fiber Optic,17,Yes,No,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,73.30836646,4636.439205,0.0,0,411.1336171,4910.528283,5310,No,25-Feb
cf0b0ff095664527,Female,51,No,No,Yes,Yes,0,United States,California,Escondido,92580,33.79320666,-117.680008,48377,Yes,4,59,,Yes,44.86957756,Yes,Yes,Fiber Optic,38,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,87.69026709,5250.057414,0.0,0,2669.123236,7029.472905,6386,No,25-Feb
70167ec372db4295,Female,47,No,No,No,No,1,United States,California,Huntington Beach,93708,36.11790345,-120.0747073,58980,No,5,10,,Yes,11.79834084,No,Yes,DSL,0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,19.54962214,213.8063882,0.0,0,133.5704697,302.8533679,4534,No,25-Feb
bc6b69a363624fb1,Male,51,No,No,Yes,No,0,United States,California,Callahan,95572,39.88888556,-123.5027146,125,Yes,0,60,,Yes,63.0326364,Yes,Yes,DSL,14,No,Yes,Yes,Yes,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,68.61933678,4157.301867,0.0,0,3828.575962,6709.685841,6458,No,25-Feb
167d0408e42a41cb,Male,22,No,No,No,No,0,United States,California,San Ysidro,92173,32.555828,-117.040073,28488,No,2,37,,Yes,0.660721359,No,Yes,DSL,34,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,48.10089115,1759.540151,36.13064923,0,27.08957572,1741.469219,4144,No,25-Feb
5a1e6529e002466e,Female,27,No,No,No,No,0,United States,California,Acton,92166,33.38571697,-117.1458849,7515,No,1,49,,Yes,14.44520279,Yes,Yes,Fiber Optic,26,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,94.82740437,4571.884821,0.0,0,775.1383428,5088.643716,4569,No,25-Feb
ec2e11b019834bc0,Male,25,No,No,No,No,0,United States,California,San Geronimo,95006,37.99690467,-122.3684121,555,No,0,56,Offer B,No,0.504293753,No,Yes,Cable,45,No,Yes,No,No,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,51.98189741,2616.545222,0.0,3,14.62451884,2629.57486,5140,No,25-Feb
bec13e8603324de5,Female,36,No,No,Yes,No,0,United States,California,The Sea Ranch,95413,38.59058214,-122.38266,641,Yes,5,63,,Yes,39.1269507,Yes,Yes,Fiber Optic,43,No,Yes,Yes,No,No,Yes,No,Yes,Two Year,No,Credit Card,60.53808586,3805.443341,0.0,0,2458.969689,5444.756467,5217,No,25-Feb
aa7d2784f83447b7,Female,40,No,No,No,No,1,United States,California,San Francisco,94430,37.90057041,-122.0411417,39968,No,0,60,,Yes,16.62365941,No,No,,4,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,33.90139452,1639.323688,0.0,0,501.8898236,1973.916904,5022,No,25-Feb
f21ff5aa58464c0b,Female,64,No,No,Yes,No,0,United States,California,San Pedro,90440,34.00469599,-118.4279671,20081,Yes,0,68,,Yes,28.02496002,Yes,Yes,Fiber Optic,25,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,96.536388,6574.142666,0.0,0,1905.697281,7844.60752,5063,No,25-Feb
b243e499d1ca4cba,Female,47,No,Yes,Yes,No,2,United States,California,Caliente,93616,36.15207593,-119.0695423,543,Yes,1,34,,Yes,0.0,No,Yes,DSL,60,No,No,No,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,48.62896039,1549.786565,0.0,0,0.0,1549.786565,5578,No,25-Feb
53fdfe82d5cf4ba8,Female,41,No,No,Yes,No,0,United States,California,Sutter,95938,39.60208912,-121.778327,3519,Yes,5,52,,Yes,46.51720711,Yes,Yes,Fiber Optic,27,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,98.09984729,5002.765359,0.394358702,0,2423.374067,6617.953712,5117,No,25-Feb
b0cee20f542f45c0,Male,54,No,No,Yes,No,0,United States,California,Raisin City,93652,37.23294278,-119.922527,998,Yes,1,70,,Yes,27.44295768,Yes,Yes,Fiber Optic,17,No,Yes,No,Yes,Yes,No,No,Yes,Two Year,No,Bank Withdrawal,69.27037468,4810.210749,0.0,0,1926.820542,6094.757777,4592,No,25-Feb
8a570d4701e34167,Male,48,No,No,Yes,No,0,United States,California,Downey,90496,34.13356333,-118.5008437,41998,Yes,3,6,,Yes,30.4548486,No,Yes,DSL,0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,19.709436,135.5800395,0.0,0,166.2598658,246.41995,2059,No,25-Feb
053126b3f0a04dbf,Female,56,No,No,Yes,No,0,United States,California,Parlier,93801,36.68853882,-120.6772353,13453,Yes,3,31,Offer C,Yes,33.21443057,No,No,,2,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,43.2952231,1220.390199,0.0,0,1021.508916,1901.396143,5269,No,25-Feb
c3c7ae7268574f35,Female,28,No,No,No,No,0,United States,California,Cypress,90045,34.01052226,-118.3470358,47084,No,0,25,,No,14.82276691,No,Yes,Cable,44,No,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,101.0373867,2618.961831,0.0,0,378.0306105,2870.982238,5643,No,25-Feb
17909577c7bc486b,Female,44,No,No,Yes,Yes,2,United States,California,Mount Hamilton,95912,38.61086278,-120.9530139,990,Yes,5,70,Offer A,Yes,70.65876329,No,No,,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,24.40710219,1732.070714,35.5465362,0,4949.856567,4996.428556,5876,No,25-Feb
bca43f0f5f0f4960,Female,34,No,No,Yes,Yes,0,United States,California,Manteca,94889,37.66002379,-122.1102124,37413,No,0,23,,Yes,53.19926061,No,Yes,,8,No,No,No,No,No,No,No,Yes,Two Year,No,Credit Card,50.34561817,885.5310676,0.0,0,1114.539853,1628.557636,3833,No,25-Feb
fefb49979708430f,Male,52,No,No,No,No,0,United States,California,Rocklin,95366,37.7464546,-121.2304824,22817,No,2,9,Offer E,Yes,6.188248681,No,Yes,,27,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,56.63750614,405.3847969,0.0,0,24.75299473,421.8867934,4262,No,25-Feb
21acf7d2107f4117,Male,41,No,No,No,No,0,United States,California,Coalinga,92906,35.49842115,-119.3396661,17939,No,0,5,,Yes,35.03817856,No,Yes,DSL,29,No,No,No,No,No,No,No,Yes,Two Year,No,Credit Card,76.83832979,413.9787765,0.0,0,176.6471717,531.7435576,2581,No,25-Feb
0d47cc0813234f3c,Male,22,Yes,No,Yes,No,0,United States,California,San Francisco,94518,37.950248,-122.022455,27394,Yes,0,49,Offer A,Yes,24.33233678,No,Yes,DSL,41,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,96.98879349,4933.650437,0.0,8,1216.52843,5753.413553,4834,No,25-Feb
0e1c711dc49f4c05,Male,25,No,No,Yes,No,3,United States,California,Belmont,93599,34.87002756,-118.4819605,25390,Yes,3,70,,Yes,10.69018028,Yes,Yes,Fiber Optic,82,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,108.8826573,7615.922999,0.0,134,754.9120303,8253.326087,4093,No,25-Feb
1e663fafad8949a5,Male,44,No,No,Yes,Yes,0,United States,California,Fresno,93241,36.07900943,-119.0546722,15589,Yes,0,47,,Yes,31.57891329,Yes,No,,14,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,48.06706312,2228.887618,0.0,0,1538.467044,3254.532313,5172,No,25-Feb
56f555a4fd884627,Female,44,No,No,No,No,0,United States,California,Wilseyville,94939,38.00509774,-122.6809591,824,No,0,3,Offer E,Yes,10.58534574,No,Yes,DSL,0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,19.34586338,58.25726809,0.0,0,32.607092,79.99532942,3010,No,25-Feb
5d1358c3f2254005,Male,34,Yes,No,Yes,No,0,United States,California,Spring Valley,91996,32.75788314,-116.9832658,55734,Yes,3,33,,Yes,60.58388495,No,Yes,Fiber Optic,23,No,No,Yes,No,No,Yes,No,Yes,One Year,Yes,Credit Card,80.82120285,2411.544052,0.0,0,1982.856244,3733.448214,3845,No,25-Feb
f317f6bc5c74460e,Male,57,No,No,No,No,0,United States,California,Forestville,95447,38.49447853,-122.8476505,6201,No,0,52,,No,0.0,No,Yes,DSL,17,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,63.23574128,3346.066166,0.0,0,0.0,3346.066166,5349,No,25-Feb
f0ee285bd71649a7,Female,60,No,No,No,No,1,United States,California,Oakland,94594,37.8024535,-122.2997718,21038,No,4,65,,Yes,11.48156482,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,20.46092745,1373.115531,0.0,0,757.7832784,1878.304383,4986,No,25-Feb
3265f0dd3aba4865,Male,63,No,No,Yes,No,0,United States,California,Sacramento,95826,38.45991848,-121.4462012,9039,No,3,32,,Yes,62.52124945,No,Yes,DSL,18,Yes,No,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,79.23543648,2630.965871,16.13667551,0,2006.652483,3952.597518,2705,No,25-Feb
0ca23fbc6c794a75,Female,27,No,No,No,No,2,United States,California,Los Angeles,90020,34.03065405,-118.2432151,2960,No,0,26,,Yes,38.02101791,No,Yes,DSL,0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,20.25243493,510.2677497,0.0,0,1043.208811,1205.74029,4465,No,25-Feb
